    0.66931E+09    0.15647E+03   -0.61456E+05    0.18005E+06
    0.54109E+09    0.14471E+03   -0.77193E+05    0.32545E+06
    0.76994E+09    0.13073E+03   -0.91361E+05    0.48830E+06
    0.91133E+08    0.11606E+03   -0.92486E+05    0.57229E+06
    0.22754E+09    0.10090E+03   -0.86629E+05    0.67126E+06
    0.70399E+09    0.82646E+02   -0.84679E+05    0.10745E+07
    0.10627E+09    0.56100E+02   -0.78190E+05    0.19710E+07
    0.54265E+09    0.19837E+02   -0.52219E+05    0.29984E+07
    0.20936E+09    0.30000E+03    0.00000E+00    0.00000E+00
    0.17476E+09    0.30000E+03    0.00000E+00    0.00000E+00
    0.33342E+09    0.30023E+03   -0.42633E+05    0.26253E+05
    0.36883E+09    0.30032E+03   -0.29826E+05    0.13237E+05
    0.57102E+09    0.30004E+03   -0.14524E+05    0.17980E+05
    0.67005E+09    0.29967E+03   -0.11644E+05    0.11438E+05
    0.71344E+09    0.29994E+03   -0.19547E+05    0.11138E+05
    0.22953E+09    0.29893E+03   -0.37579E+05    0.76210E+05
    0.70176E+09    0.29435E+03   -0.52601E+05    0.12242E+06
    0.19564E+09    0.28346E+03   -0.97238E+05    0.26243E+06
    0.27617E+08    0.26015E+03   -0.16382E+06    0.52966E+06
    0.49858E+09    0.23119E+03   -0.19457E+06    0.53368E+06
    0.49368E+09    0.20595E+03   -0.21592E+06    0.47181E+06
    0.20410E+09    0.18274E+03   -0.24724E+06    0.42474E+06
    0.47155E+09    0.16216E+03   -0.27869E+06    0.41289E+06
    0.31881E+09    0.14613E+03   -0.29796E+06    0.33142E+06
    0.65703E+09    0.13421E+03   -0.28349E+06    0.22848E+06
    0.13443E+09    0.12296E+03   -0.29291E+06    0.30167E+06
    0.31820E+09    0.11012E+03   -0.33784E+06    0.41471E+06
    0.59975E+09    0.96867E+02   -0.36697E+06    0.51061E+06
    0.76232E+09    0.83100E+02   -0.37105E+06    0.61591E+06
    0.78180E+09    0.66630E+02   -0.39329E+06    0.94204E+06
    0.82055E+09    0.44074E+02   -0.43197E+06    0.15729E+07
    0.80935E+09    0.14850E+02   -0.44038E+06    0.23102E+07
    0.20957E+09    0.30000E+03    0.00000E+00    0.00000E+00
    0.17465E+09    0.30000E+03    0.00000E+00    0.00000E+00
    0.36102E+09    0.30021E+03   -0.50521E+05    0.27410E+05
    0.73287E+09    0.30031E+03   -0.35690E+05    0.13960E+05
    0.50568E+09    0.30009E+03   -0.18806E+05    0.18366E+05
    0.96240E+09    0.29977E+03   -0.14485E+05    0.11198E+05
    0.13068E+09    0.29983E+03   -0.23248E+05    0.10964E+05
    0.73327E+09    0.29763E+03   -0.50833E+05    0.84028E+05
    0.16501E+09    0.29131E+03   -0.71525E+05    0.13881E+06
    0.23776E+09    0.27650E+03   -0.13311E+06    0.30581E+06
    0.91018E+09    0.24709E+03   -0.21998E+06    0.61740E+06
    0.60399E+09    0.21263E+03   -0.25249E+06    0.62810E+06
    0.71612E+09    0.18119E+03   -0.29285E+06    0.62326E+06
    0.78099E+09    0.15536E+03   -0.27834E+06    0.47757E+06
    0.50034E+09    0.13560E+03   -0.26514E+06    0.40377E+06
    0.27324E+09    0.12113E+03   -0.26215E+06    0.31556E+06
    0.31853E+09    0.11128E+03   -0.23446E+06    0.20680E+06
    0.40798E+09    0.10163E+03   -0.22671E+06    0.25670E+06
    0.95217E+07    0.90758E+02   -0.23481E+06    0.31871E+06
    0.25861E+09    0.80578E+02   -0.22833E+06    0.37309E+06
    0.18874E+09    0.69907E+02   -0.22528E+06    0.48432E+06
    0.99081E+09    0.55779E+02   -0.23395E+06    0.82712E+06
    0.60629E+09    0.36157E+02   -0.22030E+06    0.13599E+07
    0.15143E+09    0.11838E+02   -0.18233E+06    0.18927E+07
    0.20974E+09    0.30000E+03    0.00000E+00    0.00000E+00
    0.17478E+09    0.30000E+03    0.00000E+00    0.00000E+00
    0.36978E+09    0.30027E+03    0.72530E+04    0.28082E+05
    0.52149E+08    0.30046E+03    0.45858E+04    0.13589E+05
    0.57690E+09    0.30019E+03    0.24315E+04    0.16870E+05
    0.15925E+09    0.29981E+03    0.21862E+04    0.10856E+05
    0.58630E+09    0.29949E+03    0.42636E+04    0.11562E+05
    0.76787E+09    0.29576E+03    0.12304E+05    0.10597E+06
    0.84951E+09    0.28664E+03    0.21392E+05    0.20081E+06
    0.72152E+09    0.26732E+03    0.47188E+05    0.41485E+06
    0.15353E+09    0.23204E+03    0.10243E+06    0.76673E+06
    0.20881E+09    0.19159E+03    0.14901E+06    0.78304E+06
    0.38821E+09    0.15675E+03    0.17634E+06    0.66166E+06
    0.93820E+08    0.13170E+03    0.16736E+06    0.45521E+06
    0.71391E+09    0.11447E+03    0.16523E+06    0.35330E+06
    0.53519E+09    0.10348E+03    0.14418E+06    0.21662E+06
    0.92062E+09    0.96789E+02    0.13547E+06    0.12694E+06
    0.80498E+09    0.88907E+02    0.17453E+06    0.19386E+06
    0.73657E+09    0.79622E+02    0.23601E+06    0.26321E+06
    0.82163E+09    0.70979E+02    0.25355E+06    0.30830E+06
    0.87710E+09    0.61963E+02    0.28487E+06    0.41628E+06
    0.86744E+09    0.49663E+02    0.33538E+06    0.71881E+06
    0.39726E+08    0.32519E+02    0.37771E+06    0.11653E+07
    0.22095E+09    0.10971E+02    0.43606E+06    0.16977E+07
    0.20919E+09    0.30000E+03    0.00000E+00    0.00000E+00
    0.17420E+09    0.30000E+03    0.00000E+00    0.00000E+00
    0.37788E+09    0.30019E+03   -0.12338E+05    0.31891E+05
    0.86986E+09    0.30029E+03   -0.90048E+04    0.15904E+05
    0.27273E+09    0.29998E+03   -0.46010E+04    0.17720E+05
    0.75984E+09    0.29965E+03   -0.36004E+04    0.11256E+05
    0.97667E+09    0.29903E+03   -0.59886E+04    0.12286E+05
    0.59712E+09    0.29410E+03   -0.16467E+05    0.12442E+06
    0.25417E+09    0.28161E+03   -0.31507E+05    0.29885E+06
    0.42739E+09    0.25817E+03   -0.46831E+05    0.55652E+06
    0.72320E+09    0.22227E+03   -0.52906E+05    0.81168E+06
    0.65108E+09    0.18564E+03   -0.56687E+05    0.69007E+06
    0.49494E+09    0.15625E+03   -0.57789E+05    0.53664E+06
    0.48084E+09    0.13231E+03   -0.61031E+05    0.43362E+06
    0.91157E+09    0.11271E+03   -0.66851E+05    0.40443E+06
    0.79363E+09    0.99586E+02   -0.60638E+05    0.25519E+06
    0.25927E+09    0.92200E+02   -0.51342E+05    0.14182E+06
    0.22273E+09    0.84314E+02   -0.57619E+05    0.20508E+06
    0.29893E+09    0.75268E+02   -0.68453E+05    0.27052E+06
    0.66229E+09    0.66583E+02   -0.63449E+05    0.30880E+06
    0.47693E+09    0.58009E+02   -0.56039E+05    0.39864E+06
    0.84297E+09    0.47546E+02   -0.40555E+05    0.56189E+06
    0.65348E+09    0.33146E+02   -0.25648E+05    0.91629E+06
    0.24819E+09    0.12738E+02    0.79549E+03    0.17145E+07
    0.20996E+09    0.30000E+03    0.00000E+00    0.00000E+00
    0.17426E+09    0.30000E+03    0.00000E+00    0.00000E+00
    0.43777E+09    0.30004E+03    0.90916E+03    0.36633E+05
    0.29631E+09    0.29998E+03    0.32368E+03    0.20171E+05
    0.66330E+09    0.29970E+03    0.14200E+03    0.20828E+05
    0.25391E+09    0.29946E+03    0.28926E+03    0.12912E+05
    0.91986E+08    0.29866E+03    0.95149E+03    0.14105E+05
    0.87834E+09    0.29309E+03    0.44974E+04    0.14268E+06
    0.40569E+09    0.27879E+03    0.13978E+05    0.36465E+06
    0.81246E+09    0.25377E+03    0.28840E+05    0.59949E+06
    0.78620E+09    0.21804E+03    0.48107E+05    0.80042E+06
    0.23238E+09    0.18027E+03    0.56875E+05    0.74232E+06
    0.54859E+08    0.14926E+03    0.49768E+05    0.56446E+06
    0.89554E+09    0.12572E+03    0.45594E+05    0.40899E+06
    0.21595E+09    0.10706E+03    0.50727E+05    0.36453E+06
    0.20912E+09    0.93188E+02    0.48909E+05    0.28594E+06
    0.78042E+09    0.84227E+02    0.38654E+05    0.18445E+06
    0.93038E+09    0.76003E+02    0.38257E+05    0.22402E+06
    0.10071E+09    0.67604E+02    0.40219E+05    0.24591E+06
    0.71131E+09    0.59644E+02    0.41717E+05    0.28974E+06
    0.60808E+09    0.51726E+02    0.41621E+05    0.36758E+06
    0.11480E+09    0.42308E+02    0.38869E+05    0.48943E+06
    0.62749E+09    0.29346E+02    0.54356E+05    0.81765E+06
    0.23918E+09    0.11231E+02    0.10058E+06    0.15146E+07
    0.21060E+09    0.30000E+03    0.00000E+00    0.00000E+00
    0.17469E+09    0.30000E+03    0.00000E+00    0.00000E+00
    0.40247E+09    0.29981E+03   -0.10630E+05    0.45373E+05
    0.92213E+09    0.29957E+03   -0.96932E+04    0.27368E+05
    0.55591E+09    0.29938E+03   -0.43654E+04    0.23789E+05
    0.96557E+09    0.29918E+03   -0.32703E+04    0.14516E+05
    0.94784E+09    0.29832E+03   -0.54703E+04    0.16590E+05
    0.12076E+09    0.29282E+03   -0.13406E+05    0.15672E+06
    0.85072E+09    0.27986E+03   -0.21556E+05    0.33221E+06
    0.47706E+09    0.25837E+03   -0.24772E+05    0.49488E+06
    0.55112E+09    0.22634E+03   -0.21967E+05    0.70669E+06
    0.51186E+09    0.18803E+03   -0.20875E+05    0.79016E+06
    0.20349E+09    0.15348E+03   -0.27060E+05    0.64548E+06
    0.88313E+09    0.12810E+03   -0.31900E+05    0.44007E+06
    0.17150E+09    0.10991E+03   -0.32465E+05    0.35750E+06
    0.99395E+09    0.96563E+02   -0.34069E+05    0.27829E+06
    0.22046E+09    0.86997E+02   -0.36742E+05    0.20598E+06
    0.15480E+09    0.78298E+02   -0.38239E+05    0.23895E+06
    0.51710E+09    0.70250E+02   -0.37842E+05    0.23067E+06
    0.78179E+08    0.62657E+02   -0.36418E+05    0.26702E+06
    0.39865E+09    0.54440E+02   -0.33976E+05    0.38482E+06
    0.88541E+09    0.43896E+02   -0.23762E+05    0.57272E+06
    0.32503E+09    0.29487E+02   -0.94414E+04    0.96865E+06
    0.82686E+09    0.10993E+02    0.13567E+05    0.15575E+07
    0.20992E+09    0.30000E+03    0.00000E+00    0.00000E+00
    0.17415E+09    0.30000E+03    0.00000E+00    0.00000E+00
    0.45399E+09    0.29957E+03   -0.27249E+05    0.62731E+05
    0.83732E+09    0.29913E+03   -0.24136E+05    0.37529E+05
    0.48529E+09    0.29907E+03   -0.97151E+04    0.27959E+05
    0.70925E+09    0.29899E+03   -0.71243E+04    0.16146E+05
    0.59131E+09    0.29804E+03   -0.11806E+05    0.17473E+05
    0.20054E+08    0.29209E+03   -0.29539E+05    0.16082E+06
    0.61951E+09    0.27856E+03   -0.48247E+05    0.33047E+06
    0.64264E+09    0.25657E+03   -0.60370E+05    0.49371E+06
    0.47206E+09    0.22386E+03   -0.70069E+05    0.72811E+06
    0.90820E+09    0.18631E+03   -0.76624E+05    0.74142E+06
    0.41896E+09    0.15301E+03   -0.74557E+05    0.61309E+06
    0.41747E+09    0.12645E+03   -0.75547E+05    0.47554E+06
    0.52991E+09    0.10725E+03   -0.69826E+05    0.38555E+06
    0.52798E+09    0.94465E+02   -0.59127E+05    0.27811E+06
    0.92329E+09    0.85347E+02   -0.53662E+05    0.20341E+06
    0.45722E+09    0.76647E+02   -0.52675E+05    0.23791E+06
    0.48327E+09    0.68708E+02   -0.48881E+05    0.22883E+06
    0.26148E+09    0.61353E+02   -0.43955E+05    0.25851E+06
    0.37782E+09    0.53502E+02   -0.37454E+05    0.36868E+06
    0.83387E+09    0.43182E+02   -0.24680E+05    0.57638E+06
    0.94512E+09    0.28905E+02   -0.73278E+04    0.98155E+06
    0.72701E+09    0.10873E+02    0.16561E+05    0.15386E+07
    0.21033E+09    0.30000E+03    0.00000E+00    0.00000E+00
    0.17385E+09    0.30000E+03    0.00000E+00    0.00000E+00
    0.44637E+09    0.29925E+03   -0.14581E+05    0.97603E+05
    0.83427E+09    0.29859E+03   -0.12265E+05    0.53152E+05
    0.47152E+09    0.29861E+03   -0.45798E+04    0.36151E+05
    0.40477E+09    0.29863E+03   -0.30367E+04    0.19955E+05
    0.61589E+09    0.29765E+03   -0.41219E+04    0.19257E+05
    0.74382E+09    0.29099E+03   -0.73930E+04    0.17146E+06
    0.79420E+09    0.27422E+03   -0.68571E+04    0.43299E+06
    0.89113E+09    0.24826E+03    0.28978E+04    0.59625E+06
    0.57525E+09    0.21390E+03    0.23533E+05    0.76659E+06
    0.14004E+09    0.17649E+03    0.40727E+05    0.73838E+06
    0.93354E+09    0.14341E+03    0.46778E+05    0.59886E+06
    0.79186E+09    0.11650E+03    0.60619E+05    0.47939E+06
    0.42459E+09    0.97571E+02    0.58771E+05    0.37748E+06
    0.43244E+09    0.85955E+02    0.44260E+05    0.26224E+06
    0.36833E+09    0.77465E+02    0.39484E+05    0.19661E+06
    0.73149E+09    0.68828E+02    0.43814E+05    0.23378E+06
    0.78554E+09    0.60740E+02    0.45477E+05    0.23851E+06
    0.91272E+09    0.53275E+02    0.46717E+05    0.27033E+06
    0.40456E+08    0.45742E+02    0.45743E+05    0.35521E+06
    0.54741E+08    0.36079E+02    0.48721E+05    0.54270E+06
    0.23751E+09    0.23174E+02    0.61089E+05    0.87120E+06
    0.00000E+00    0.79669E+01    0.71358E+05    0.12271E+07
    0.21023E+09    0.30000E+03    0.00000E+00    0.00000E+00
    0.17379E+09    0.30000E+03    0.00000E+00    0.00000E+00
    0.44227E+09    0.29893E+03   -0.86854E+04    0.14001E+06
    0.67956E+09    0.29795E+03   -0.71784E+04    0.70134E+05
    0.95243E+09    0.29781E+03   -0.28483E+04    0.50705E+05
    0.11220E+09    0.29793E+03   -0.16021E+04    0.25904E+05
    0.85241E+09    0.29723E+03   -0.13719E+04    0.19873E+05
    0.97430E+09    0.29094E+03    0.21109E+03    0.16090E+06
    0.45973E+09    0.27280E+03    0.14444E+05    0.49719E+06
    0.46744E+09    0.24531E+03    0.28798E+05    0.64131E+06
    0.77347E+09    0.21278E+03    0.45355E+05    0.73354E+06
    0.27161E+09    0.17940E+03    0.52809E+05    0.64433E+06
    0.42144E+09    0.14935E+03    0.57402E+05    0.53668E+06
    0.42116E+09    0.12391E+03    0.72545E+05    0.43705E+06
    0.51760E+09    0.10472E+03    0.72522E+05    0.37992E+06
    0.94117E+08    0.91804E+02    0.52971E+05    0.29079E+06
    0.18368E+08    0.82443E+02    0.43943E+05    0.22138E+06
    0.97113E+08    0.73490E+02    0.45457E+05    0.24652E+06
    0.54296E+08    0.65028E+02    0.46620E+05    0.25422E+06
    0.12877E+09    0.56972E+02    0.48147E+05    0.29288E+06
    0.81235E+09    0.48537E+02    0.48631E+05    0.40368E+06
    0.49419E+09    0.37606E+02    0.53323E+05    0.63597E+06
    0.86388E+09    0.23631E+02    0.59253E+05    0.94984E+06
    0.73659E+09    0.78632E+01    0.60932E+05    0.12542E+07
    0.20914E+09    0.30000E+03    0.00000E+00    0.00000E+00
    0.17369E+09    0.30000E+03    0.00000E+00    0.00000E+00
    0.57156E+09    0.29877E+03    0.41701E+04    0.16029E+06
    0.72310E+09    0.29754E+03    0.25865E+04    0.84006E+05
    0.32387E+09    0.29714E+03    0.12006E+04    0.63347E+05
    0.35795E+09    0.29741E+03    0.10344E+04    0.27999E+05
    0.45349E+09    0.29710E+03    0.18189E+04    0.17486E+05
    0.84389E+09    0.29183E+03    0.65904E+04    0.13393E+06
    0.20226E+09    0.27602E+03    0.30181E+05    0.42215E+06
