   47     26289    0.29581E-06    0.84826E-06    0.72205E-06    0.10391E-01    0.20672E-02    0.50000E-01
   48     50001    0.14333E-06    0.68416E-06    0.10971E-05    0.10391E-01    0.20672E-02    0.50000E-01
   49     23931    0.18641E-06    0.89298E-06    0.80429E-06    0.10391E-01    0.20672E-02    0.50000E-01
   50     26541    0.20815E-06    0.98226E-06    0.32370E-06    0.10391E-01    0.20672E-02    0.50000E-01
   51     19837    0.70209E-07    0.93471E-06    0.31043E-06    0.10391E-01    0.20672E-02    0.50000E-01
   52     38296    0.65475E-07    0.80224E-06    0.65746E-06    0.10391E-01    0.20672E-02    0.50000E-01
   53     29319    0.49591E-07    0.87089E-06    0.70218E-06    0.10391E-01    0.20672E-02    0.50000E-01
   54     19542    0.61697E-07    0.65777E-06    0.87786E-06    0.10391E-01    0.20672E-02    0.50000E-01
   55     18181    0.92757E-07    0.97227E-06    0.36458E-06    0.10642E-01    0.21172E-02    0.50000E-01
   56     16023    0.12933E-06    0.88397E-06    0.48345E-06    0.10642E-01    0.21172E-02    0.50000E-01
   57     15849    0.11829E-06    0.95765E-06    0.29367E-06    0.10391E-01    0.20672E-02    0.50000E-01
   58     19081    0.22352E-06    0.97297E-06    0.28671E-06    0.10391E-01    0.20672E-02    0.50000E-01
   59     18700    0.91899E-07    0.87619E-06    0.45389E-06    0.10391E-01    0.20672E-02    0.50000E-01
   60     17818    0.31801E-07    0.76840E-06    0.58479E-06    0.10391E-01    0.20672E-02    0.50000E-01
   61     23455    0.36139E-07    0.93382E-06    0.39017E-06    0.10391E-01    0.20672E-02    0.50000E-01
   62     18785    0.35355E-07    0.98425E-06    0.18289E-06    0.10391E-01    0.20672E-02    0.50000E-01
   63     17072    0.40669E-07    0.98634E-06    0.31223E-06    0.10391E-01    0.20672E-02    0.50000E-01
   64     20031    0.50266E-07    0.93215E-06    0.39774E-06    0.10391E-01    0.20672E-02    0.50000E-01
   65     17077    0.94412E-07    0.98615E-06    0.38021E-06    0.10391E-01    0.20672E-02    0.50000E-01
   66     22758    0.30239E-07    0.95283E-06    0.46178E-06    0.10391E-01    0.20672E-02    0.50000E-01
   67     20267    0.38678E-07    0.92976E-06    0.49681E-06    0.10391E-01    0.20672E-02    0.50000E-01
   68     17538    0.91013E-07    0.97026E-06    0.42961E-06    0.10391E-01    0.20672E-02    0.50000E-01
   69     19187    0.59235E-07    0.87009E-06    0.80099E-06    0.10391E-01    0.20672E-02    0.50000E-01
   70     14887    0.36330E-07    0.94185E-06    0.78646E-06    0.10391E-01    0.20672E-02    0.50000E-01
   71     14128    0.40738E-07    0.93675E-06    0.74351E-06    0.10391E-01    0.20672E-02    0.50000E-01
   72     18446    0.18582E-07    0.91103E-06    0.74903E-06    0.10391E-01    0.20672E-02    0.50000E-01
   73     18879    0.17012E-07    0.95822E-06    0.81373E-06    0.10391E-01    0.20672E-02    0.50000E-01
   74     26256    0.20052E-07    0.91632E-06    0.77220E-06    0.10391E-01    0.20672E-02    0.50000E-01
   75     13952    0.21638E-07    0.92732E-06    0.93149E-06    0.10391E-01    0.20672E-02    0.50000E-01
   76     18810    0.21193E-07    0.84753E-06    0.97045E-06    0.10391E-01    0.20672E-02    0.50000E-01
   77     35405    0.52465E-07    0.90440E-06    0.95730E-06    0.10391E-01    0.20672E-02    0.50000E-01
   78     15054    0.71326E-07    0.86237E-06    0.86931E-06    0.10391E-01    0.20672E-02    0.50000E-01
   79     42924    0.18098E-06    0.77890E-06    0.87271E-06    0.10391E-01    0.20672E-02    0.50000E-01
   80     15718    0.27288E-06    0.92104E-06    0.45486E-06    0.10391E-01    0.20672E-02    0.50000E-01
   81     24856    0.74352E-07    0.99282E-06    0.51085E-06    0.10391E-01    0.20672E-02    0.50000E-01
   82     16902    0.61900E-07    0.95086E-06    0.66776E-06    0.10391E-01    0.20672E-02    0.50000E-01
   83     16912    0.39500E-07    0.97922E-06    0.63057E-06    0.10391E-01    0.20672E-02    0.50000E-01
   84     14691    0.57986E-07    0.87946E-06    0.81566E-06    0.10391E-01    0.20672E-02    0.50000E-01
   85     20889    0.43423E-07    0.97280E-06    0.72383E-06    0.10391E-01    0.20672E-02    0.50000E-01
   86     16552    0.35890E-07    0.96231E-06    0.84412E-06    0.10391E-01    0.20672E-02    0.50000E-01
   87     18095    0.61334E-07    0.99402E-06    0.45179E-06    0.10391E-01    0.20672E-02    0.50000E-01
   88     17081    0.34292E-07    0.92739E-06    0.60064E-06    0.10391E-01    0.20672E-02    0.50000E-01
   89     16183    0.44260E-07    0.95131E-06    0.47205E-06    0.10391E-01    0.20672E-02    0.50000E-01
   90     18976    0.41936E-07    0.86401E-06    0.57659E-06    0.10391E-01    0.20672E-02    0.50000E-01
   91     16568    0.61809E-07    0.88370E-06    0.61135E-06    0.10391E-01    0.20672E-02    0.50000E-01
   92     20392    0.65529E-07    0.95564E-06    0.34191E-06    0.10391E-01    0.20672E-02    0.50000E-01
   93     32291    0.23931E-07    0.87332E-06    0.49169E-06    0.10391E-01    0.20672E-02    0.50000E-01
   94     19146    0.73398E-07    0.79512E-06    0.76786E-06    0.10391E-01    0.20672E-02    0.50000E-01
   95     34092    0.71899E-07    0.59947E-06    0.87493E-06    0.10391E-01    0.20672E-02    0.50000E-01
   96     21660    0.50691E-07    0.64388E-06    0.88929E-06    0.10391E-01    0.20672E-02    0.50000E-01
   97     20641    0.94112E-07    0.85960E-06    0.59634E-06    0.10391E-01    0.20672E-02    0.50000E-01
   98     33680    0.67761E-07    0.99426E-06    0.20431E-06    0.10391E-01    0.20672E-02    0.50000E-01
   99     47747    0.15194E-07    0.10024E-05    0.11805E-06    0.10391E-01    0.20672E-02    0.50000E-01
  100     33404    0.46796E-08    0.10836E-05    0.12133E-06    0.10391E-01    0.20672E-02    0.50000E-01
  101     44155    0.60139E-08    0.10287E-05    0.13739E-06    0.10391E-01    0.20672E-02    0.50000E-01
  102     31548    0.12358E-07    0.10203E-05    0.26884E-06    0.10391E-01    0.20672E-02    0.50000E-01
  103     28162    0.81723E-08    0.10374E-05    0.29669E-06    0.10391E-01    0.20672E-02    0.50000E-01
  104     33770    0.19764E-07    0.99440E-06    0.49413E-06    0.10391E-01    0.20672E-02    0.50000E-01
  105     37492    0.10325E-06    0.93604E-06    0.75829E-06    0.10391E-01    0.20672E-02    0.50000E-01
  106     24474    0.81332E-07    0.87188E-06    0.84348E-06    0.10391E-01    0.20672E-02    0.50000E-01
  107     17121    0.37638E-07    0.80595E-06    0.91969E-06    0.10391E-01    0.20672E-02    0.50000E-01
  108     50001    0.74688E-07    0.15357E-05    0.75321E-06    0.10391E-01    0.20672E-02    0.50000E-01
  109     39994    0.28821E-07    0.19699E-05    0.64695E-06    0.10391E-01    0.20672E-02    0.50000E-01
  110     45031    0.31864E-06    0.93381E-06    0.10247E-05    0.10391E-01    0.20672E-02    0.50000E-01
  111     50001    0.19268E-06    0.37639E-06    0.14759E-05    0.10391E-01    0.20672E-02    0.50000E-01
  112     50001    0.66400E-06    0.54436E-06    0.13152E-05    0.10391E-01    0.20672E-02    0.50000E-01
  113     39037    0.51264E-06    0.48806E-06    0.11912E-05    0.10391E-01    0.20672E-02    0.50000E-01
  114     23819    0.28372E-06    0.84760E-06    0.52717E-06    0.10391E-01    0.20672E-02    0.50000E-01
  115     17259    0.35555E-06    0.49357E-06    0.77521E-06    0.10391E-01    0.20672E-02    0.50000E-01
  116     30317    0.32669E-07    0.53152E-06    0.93618E-06    0.10391E-01    0.20672E-02    0.50000E-01
  117     18310    0.15103E-07    0.88966E-06    0.68890E-06    0.10391E-01    0.20672E-02    0.50000E-01
  118     30678    0.16898E-07    0.67881E-06    0.85500E-06    0.10391E-01    0.20672E-02    0.50000E-01
  119     25701    0.34391E-07    0.94565E-06    0.58773E-06    0.10391E-01    0.20672E-02    0.50000E-01
  120     49870    0.48500E-07    0.82645E-06    0.74290E-06    0.10391E-01    0.20672E-02    0.50000E-01
  121     41752    0.70845E-07    0.67055E-06    0.12924E-05    0.11134E-01    0.22151E-02    0.50000E-01
  122     26724    0.99313E-07    0.57176E-06    0.12016E-05    0.12473E-01    0.24815E-02    0.50000E-01
  123     19629    0.54995E-07    0.47275E-06    0.10763E-05    0.17281E-01    0.34379E-02    0.50000E-01
  124     14850    0.71362E-07    0.68971E-06    0.89685E-06    0.17281E-01    0.34379E-02    0.50000E-01
  125     30994    0.75409E-07    0.74665E-06    0.85092E-06    0.16414E-01    0.32654E-02    0.50000E-01
  126     28523    0.49292E-07    0.82764E-06    0.97588E-06    0.14192E-01    0.28234E-02    0.50000E-01
  127     20083    0.12354E-06    0.81941E-06    0.93967E-06    0.14358E-01    0.28564E-02    0.50000E-01
  128     24440    0.11859E-06    0.12279E-05    0.78528E-06    0.12473E-01    0.24815E-02    0.50000E-01
  129     49228    0.54551E-07    0.54038E-06    0.14090E-05    0.12473E-01    0.24815E-02    0.50000E-01
  130     50001    0.61212E-07    0.87950E-06    0.10484E-05    0.11300E-01    0.22480E-02    0.50000E-01
  131     23845    0.11870E-06    0.92905E-06    0.13073E-05    0.11300E-01    0.22480E-02    0.50000E-01
  132     28792    0.10673E-06    0.11399E-05    0.68878E-06    0.11300E-01    0.22480E-02    0.50000E-01
  133     38621    0.10227E-06    0.11689E-05    0.78601E-06    0.11300E-01    0.22480E-02    0.50000E-01
  134     50001    0.11885E-06    0.13713E-05    0.55555E-06    0.10807E-01    0.21500E-02    0.50000E-01
  135     33156    0.11182E-06    0.10318E-05    0.58521E-06    0.10642E-01    0.21172E-02    0.50000E-01
  136     18092    0.13668E-06    0.97689E-06    0.62779E-06    0.10642E-01    0.21172E-02    0.50000E-01
  137     50001    0.26084E-06    0.10162E-05    0.77435E-06    0.11300E-01    0.22480E-02    0.50000E-01
  138     50001    0.17337E-06    0.74546E-06    0.99436E-06    0.11300E-01    0.22480E-02    0.50000E-01
  139     50001    0.89520E-07    0.46098E-06    0.22096E-05    0.11224E-01    0.22330E-02    0.50000E-01
  140     18624    0.19928E-06    0.63893E-06    0.15710E-05    0.11052E-01    0.21987E-02    0.50000E-01
  141     50001    0.20308E-06    0.83066E-06    0.92574E-06    0.11300E-01    0.22480E-02    0.50000E-01
  142     49120    0.12705E-06    0.49700E-06    0.12838E-05    0.11300E-01    0.22480E-02    0.50000E-01
  143     23981    0.40262E-06    0.11023E-05    0.41807E-05    0.11300E-01    0.22480E-02    0.50000E-01
  144     26484    0.16978E-06    0.11251E-05    0.11770E-05    0.12473E-01    0.24815E-02    0.50000E-01
  145     50001    0.11132E-06    0.67582E-06    0.13341E-05    0.12473E-01    0.24815E-02    0.50000E-01
  146     50001    0.66116E-07    0.80331E-06    0.17401E-05    0.12473E-01    0.24815E-02    0.50000E-01
  147     47867    0.89371E-07    0.71826E-06    0.38804E-05    0.13071E-01    0.26004E-02    0.50000E-01
  148     50001    0.16844E-06    0.20496E-05    0.17252E-05    0.12957E-01    0.25776E-02    0.50000E-01
  149     50001    0.11553E-06    0.18022E-05    0.85941E-05    0.12473E-01    0.24815E-02    0.50000E-01
  150     39332    0.21148E-06    0.35811E-05    0.28371E-05    0.21540E-01    0.42852E-02    0.50000E-01
  151     25270    0.51054E-06    0.83226E-06    0.92812E-06    0.37295E-01    0.74195E-02    0.50000E-01
  152      9936    0.17439E-06    0.90889E-06    0.40995E-06    0.50000E-01    0.99472E-02    0.42085E-01
  153     28727    0.17717E-06    0.27739E-06    0.96102E-06    0.50000E-01    0.99472E-02    0.40131E-01
  154     11882    0.26132E-06    0.37519E-06    0.94526E-06    0.50000E-01    0.99472E-02    0.42896E-01
  155     13804    0.21117E-06    0.48043E-06    0.90441E-06    0.50000E-01    0.99472E-02    0.27118E-01
  156     21579    0.22559E-06    0.80642E-06    0.52876E-06    0.50000E-01    0.99472E-02    0.24872E-01
  157     43396    0.18426E-06    0.83615E-06    0.55447E-06    0.50000E-01    0.99472E-02    0.24642E-01
  158     24837    0.85465E-07    0.62382E-06    0.83758E-06    0.50000E-01    0.99472E-02    0.19795E-01
  159     22842    0.45616E-07    0.40023E-06    0.10518E-05    0.50000E-01    0.99472E-02    0.33383E-01
  160     37776    0.18058E-07    0.53446E-06    0.85174E-06    0.39029E-01    0.77646E-02    0.50000E-01
  161     50001    0.45352E-07    0.11245E-05    0.31690E-05    0.28671E-01    0.57038E-02    0.50000E-01
  162     50001    0.75570E-07    0.11528E-05    0.67307E-06    0.28671E-01    0.57038E-02    0.50000E-01
  163     31200    0.69363E-07    0.10779E-05    0.90723E-06    0.28671E-01    0.57038E-02    0.50000E-01
  164     50001    0.76135E-07    0.12922E-05    0.33029E-05    0.26873E-01    0.53463E-02    0.50000E-01
  165     21225    0.15877E-06    0.15660E-05    0.42871E-06    0.21778E-01    0.43326E-02    0.50000E-01
  166     50001    0.82205E-07    0.12263E-05    0.36454E-05    0.17281E-01    0.34379E-02    0.50000E-01
  167     50001    0.17342E-06    0.12101E-05    0.53549E-05    0.17281E-01    0.34379E-02    0.50000E-01
  168     26167    0.21661E-06    0.12504E-05    0.31997E-05    0.16486E-01    0.32798E-02    0.50000E-01
  169     45869    0.20739E-06    0.11927E-05    0.15761E-05    0.14358E-01    0.28564E-02    0.50000E-01
  170     50001    0.98860E-07    0.61380E-06    0.47472E-05    0.12473E-01    0.24815E-02    0.50000E-01
  171     15717    0.11746E-06    0.72094E-06    0.32094E-05    0.12473E-01    0.24815E-02    0.50000E-01
  172     42509    0.28629E-06    0.85188E-06    0.83965E-06    0.11300E-01    0.22480E-02    0.50000E-01
  173     27442    0.11490E-06    0.90085E-06    0.83458E-06    0.11300E-01    0.22480E-02    0.50000E-01
  174     22623    0.17469E-06    0.71916E-06    0.14728E-05    0.10642E-01    0.21172E-02    0.50000E-01
  175     30472    0.14777E-06    0.10190E-05    0.79389E-06    0.10642E-01    0.21172E-02    0.50000E-01
  176     50001    0.10723E-06    0.63076E-06    0.12718E-05    0.10391E-01    0.20672E-02    0.50000E-01
  177     29093    0.10359E-06    0.72556E-06    0.91979E-06    0.10391E-01    0.20672E-02    0.50000E-01
  178     17169    0.10260E-06    0.66634E-06    0.95099E-06    0.10391E-01    0.20672E-02    0.50000E-01
  179     22637    0.12301E-06    0.87091E-06    0.70725E-06    0.10391E-01    0.20672E-02    0.50000E-01
  180     18979    0.86324E-07    0.88581E-06    0.74829E-06    0.10391E-01    0.20672E-02    0.50000E-01
  181     48921    0.87927E-07    0.83159E-06    0.71568E-06    0.10391E-01    0.20672E-02    0.50000E-01
  182     35643    0.53752E-07    0.61110E-06    0.11139E-05    0.10391E-01    0.20672E-02    0.50000E-01
  183     50001    0.97139E-07    0.90265E-06    0.29242E-05    0.10391E-01    0.20672E-02    0.50000E-01
  184     42170    0.63952E-06    0.60028E-05    0.27262E-05    0.10391E-01    0.20672E-02    0.50000E-01
  185     36816    0.10477E-05    0.11923E-05    0.11705E-05    0.10391E-01    0.20672E-02    0.50000E-01
  186     41427    0.39752E-06    0.47404E-05    0.25900E-05    0.10391E-01    0.20672E-02    0.50000E-01
  187     34042    0.34342E-06    0.23578E-05    0.17037E-05    0.10391E-01    0.20672E-02    0.50000E-01
  188     46240    0.38636E-06    0.84413E-06    0.12259E-05    0.10391E-01    0.20672E-02    0.50000E-01
  189     50001    0.98247E-07    0.69205E-06    0.13731E-05    0.10391E-01    0.20672E-02    0.50000E-01
  190     50001    0.52921E-07    0.93422E-06    0.25586E-05    0.11300E-01    0.22480E-02    0.50000E-01
  191     50001    0.61976E-06    0.57953E-06    0.11273E-05    0.12473E-01    0.24815E-02    0.50000E-01
  192     50001    0.44063E-06    0.43580E-06    0.11848E-05    0.21778E-01    0.43326E-02    0.50000E-01
  193     26507    0.29563E-06    0.46238E-06    0.87235E-06    0.21778E-01    0.43326E-02    0.50000E-01
  194     21148    0.11369E-06    0.65323E-06    0.88945E-06    0.21778E-01    0.43326E-02    0.50000E-01
  195     40750    0.61242E-07    0.82558E-06    0.10477E-05    0.17281E-01    0.34379E-02    0.50000E-01
  196     50001    0.38746E-07    0.54593E-06    0.24044E-05    0.17281E-01    0.34379E-02    0.50000E-01
  197     50001    0.79054E-07    0.11316E-05    0.12178E-05    0.25768E-01    0.51264E-02    0.50000E-01
  198     22318    0.72618E-07    0.86149E-06    0.60142E-06    0.39538E-01    0.78658E-02    0.50000E-01
  199     18017    0.11034E-06    0.96670E-06    0.41290E-06    0.50000E-01    0.99472E-02    0.46396E-01
  200     20591    0.14812E-06    0.11127E-05    0.38988E-06    0.50000E-01    0.99472E-02    0.46396E-01
  201     25944    0.19786E-06    0.18930E-05    0.44381E-06    0.50000E-01    0.99472E-02    0.41655E-01
  202     19800    0.90039E-07    0.77956E-06    0.72341E-06    0.50000E-01    0.99472E-02    0.46396E-01
  203     25324    0.83276E-07    0.80855E-06    0.71571E-06    0.39029E-01    0.77646E-02    0.50000E-01
  204     24185    0.63260E-07    0.72510E-06    0.83685E-06    0.28671E-01    0.57038E-02    0.50000E-01
  205     32511    0.11088E-06    0.70636E-06    0.76144E-06    0.28671E-01    0.57038E-02    0.50000E-01
  206     12600    0.67553E-07    0.81958E-06    0.68968E-06    0.28671E-01    0.57038E-02    0.50000E-01
  207     22957    0.11282E-06    0.10334E-05    0.48179E-06    0.39029E-01    0.77646E-02    0.50000E-01
  208     36468    0.12072E-06    0.13472E-05    0.56855E-06    0.28671E-01    0.57038E-02    0.50000E-01
  209     19598    0.10720E-06    0.90343E-06    0.76415E-06    0.28309E-01    0.56319E-02    0.50000E-01
  210     35090    0.64315E-07    0.66339E-06    0.84098E-06    0.28671E-01    0.57038E-02    0.50000E-01
  211     50001    0.10030E-06    0.13569E-05    0.99551E-06    0.17281E-01    0.34379E-02    0.50000E-01
  212     50001    0.72628E-07    0.14859E-05    0.17514E-05    0.14358E-01    0.28564E-02    0.50000E-01
  213     50001    0.53717E-06    0.24310E-05    0.23412E-05    0.14358E-01    0.28564E-02    0.50000E-01
  214     42668    0.12929E-05    0.45081E-05    0.18863E-05    0.14358E-01    0.28564E-02    0.50000E-01
  215     33906    0.79347E-07    0.13853E-05    0.11194E-05    0.14358E-01    0.28564E-02    0.50000E-01
  216     28441    0.66091E-07    0.97514E-06    0.15000E-05    0.14358E-01    0.28564E-02    0.50000E-01
  217     38258    0.67391E-06    0.73867E-06    0.13886E-05    0.14358E-01    0.28564E-02    0.50000E-01
  218     50001    0.71367E-07    0.53668E-06    0.15924E-05    0.17281E-01    0.34379E-02    0.50000E-01
  219     17623    0.28631E-07    0.10546E-05    0.16893E-05    0.21778E-01    0.43326E-02    0.50000E-01
  220     25848    0.15880E-06    0.92704E-06    0.53157E-06    0.34267E-01    0.68172E-02    0.50000E-01
  221     29558    0.15233E-07    0.70205E-06    0.80142E-06    0.50000E-01    0.99472E-02    0.32452E-01
  222     29006    0.17314E-07    0.69077E-06    0.84017E-06    0.50000E-01    0.99472E-02    0.20167E-01
  223     21643    0.13561E-07    0.59897E-06    0.89009E-06    0.50000E-01    0.99472E-02    0.20222E-01
  224     19349    0.68945E-08    0.46579E-06    0.92536E-06    0.50000E-01    0.99472E-02    0.46396E-01
  225     34947    0.14145E-07    0.40226E-06    0.10617E-05    0.28671E-01    0.57038E-02    0.50000E-01
  226     50001    0.98015E-07    0.73521E-06    0.11797E-05    0.21778E-01    0.43326E-02    0.50000E-01
  227     50001    0.57068E-07    0.13784E-05    0.16017E-05    0.27534E-01    0.54778E-02    0.50000E-01
  228     33073    0.51120E-07    0.70989E-06    0.94589E-06    0.28671E-01    0.57038E-02    0.50000E-01
  229     43638    0.51226E-07    0.99164E-06    0.10390E-05    0.28671E-01    0.57038E-02    0.50000E-01
  230     20374    0.79719E-07    0.76827E-06    0.87814E-06    0.50000E-01    0.99472E-02    0.46396E-01
  231     27998    0.55045E-07    0.63375E-06    0.77379E-06    0.50000E-01    0.99472E-02    0.46396E-01
  232     41217    0.36950E-07    0.54387E-06    0.12147E-05    0.50000E-01    0.99472E-02    0.33383E-01
  233     20504    0.28656E-07    0.83167E-06    0.98298E-06    0.50000E-01    0.99472E-02    0.33383E-01
  234     50001    0.32862E-07    0.81241E-06    0.16180E-05    0.50000E-01    0.99472E-02    0.14364E-01
  235     50001    0.31890E-07    0.15067E-05    0.27166E-05    0.50000E-01    0.99472E-02    0.26218E-01
  236     43531    0.10426E-06    0.15120E-05    0.50348E-05    0.50000E-01    0.99472E-02    0.33383E-01
  237     32040    0.29749E-07    0.68265E-06    0.49667E-05    0.50000E-01    0.99472E-02    0.33383E-01
  238     50001    0.39487E-07    0.16911E-05    0.11437E-05    0.50000E-01    0.99472E-02    0.46396E-01
  239     50001    0.96157E-07    0.36666E-05    0.34720E-05    0.29581E-01    0.58850E-02    0.50000E-01
  240     50001    0.58451E-07    0.13285E-05    0.11228E-04    0.21778E-01    0.43326E-02    0.50000E-01
  241     50001    0.14550E-06    0.21210E-05    0.22935E-05    0.21778E-01    0.43326E-02    0.50000E-01
  242     50001    0.20917E-06    0.71552E-05    0.23866E-05    0.19153E-01    0.38103E-02    0.50000E-01
  243     50001    0.19927E-06    0.45188E-05    0.20838E-05    0.17281E-01    0.34379E-02    0.50000E-01
  244     50001    0.15782E-06    0.32592E-05    0.40253E-05    0.18968E-01    0.37736E-02    0.50000E-01
  245     50001    0.10002E-06    0.26633E-05    0.14998E-05    0.28671E-01    0.57038E-02    0.50000E-01
  246     25760    0.10524E-06    0.53338E-06    0.20910E-05    0.36160E-01    0.71937E-02    0.50000E-01
  247     50001    0.10757E-06    0.83876E-06    0.13528E-05    0.28671E-01    0.57038E-02    0.50000E-01
  248     50001    0.85847E-07    0.17585E-05    0.14649E-05    0.21778E-01    0.43326E-02    0.50000E-01
  249     50001    0.55004E-06    0.37150E-05    0.17579E-05    0.24252E-01    0.48248E-02    0.50000E-01
  250     48203    0.13846E-06    0.14119E-04    0.35416E-05    0.21778E-01    0.43326E-02    0.50000E-01
  251     50001    0.10501E-06    0.11068E-05    0.24109E-05    0.21778E-01    0.43326E-02    0.50000E-01
  252     50001    0.71839E-06    0.16849E-05    0.44334E-05    0.28671E-01    0.57038E-02    0.50000E-01
  253     50001    0.95030E-06    0.16022E-05    0.34546E-05    0.39029E-01    0.77646E-02    0.50000E-01
  254     50001    0.86984E-06    0.31651E-05    0.88963E-05    0.50000E-01    0.99472E-02    0.33383E-01
  255     34151    0.17457E-06    0.25690E-05    0.10693E-05    0.50000E-01    0.99472E-02    0.35781E-01
  256     36529    0.11137E-05    0.65781E-06    0.65310E-06    0.44200E-01    0.87933E-02    0.50000E-01
  257     50001    0.30539E-06    0.59179E-06    0.13012E-05    0.50000E-01    0.99472E-02    0.31754E-01
  258     44374    0.33750E-06    0.89005E-06    0.88018E-06    0.50000E-01    0.99472E-02    0.93884E-02
  259     44139    0.48020E-06    0.29710E-05    0.10372E-05    0.50000E-01    0.99472E-02    0.33383E-01
