     48    0.43553E-06    0.28840E-05    0.44569E-01   -0.92614E+01
     49    0.23962E-06    0.32451E-05    0.49887E-01   -0.84544E+01
     50    0.34749E-06    0.23666E-05    0.39453E-01   -0.77029E+01
     51    0.19670E-06    0.12452E-05    0.22727E-01   -0.71525E+01
     52    0.25609E-06    0.12619E-05    0.21807E-01   -0.70994E+01
     53    0.39714E-06    0.11532E-05    0.19423E-01   -0.71013E+01
     54    0.44695E-06    0.10637E-05    0.17802E-01   -0.70338E+01
     55    0.26895E-06    0.13259E-05    0.21750E-01   -0.64962E+01
     56    0.40259E-06    0.14921E-05    0.25215E-01   -0.57075E+01
     57    0.20720E-06    0.15528E-05    0.25245E-01   -0.54843E+01
     58    0.16595E-06    0.13902E-05    0.23835E-01   -0.52009E+01
     59    0.24208E-06    0.13237E-05    0.24728E-01   -0.48986E+01
     60    0.33397E-06    0.11449E-05    0.21658E-01   -0.47818E+01
     61    0.27779E-06    0.96576E-06    0.18959E-01   -0.49280E+01
     62    0.26154E-06    0.10218E-05    0.20290E-01   -0.49895E+01
     63    0.24564E-06    0.10247E-05    0.20800E-01   -0.51523E+01
     64    0.38528E-06    0.97782E-06    0.19435E-01   -0.51927E+01
     65    0.26923E-06    0.98234E-06    0.18737E-01   -0.49535E+01
     66    0.36815E-06    0.69336E-06    0.14090E-01   -0.47588E+01
     67    0.27977E-06    0.64194E-06    0.12241E-01   -0.36566E+01
     68    0.23198E-06    0.79663E-06    0.13805E-01   -0.15232E+01
     69    0.24120E-06    0.69347E-06    0.11890E-01   -0.15853E+01
     70    0.31262E-06    0.66528E-06    0.11482E-01   -0.29876E+01
     71    0.39446E-06    0.61099E-06    0.10753E-01   -0.46170E+01
     72    0.26444E-06    0.52947E-06    0.92903E-02   -0.55009E+01
     73    0.41831E-06    0.52903E-06    0.92775E-02   -0.61942E+01
     74    0.28398E-06    0.56215E-06    0.10072E-01   -0.67429E+01
     75    0.18656E-06    0.44341E-06    0.80046E-02   -0.68966E+01
     76    0.36854E-06    0.38893E-06    0.67711E-02   -0.67006E+01
     77    0.39846E-06    0.58377E-06    0.89883E-02   -0.60448E+01
     78    0.27164E-06    0.50524E-06    0.70518E-02   -0.53133E+01
     79    0.37847E-06    0.90392E-06    0.11424E-01   -0.45008E+01
     80    0.16530E-06    0.11651E-05    0.16020E-01   -0.38866E+01
     81    0.24709E-06    0.76005E-06    0.10735E-01   -0.36600E+01
     82    0.19679E-06    0.80079E-06    0.11677E-01   -0.35492E+01
     83    0.39613E-06    0.61698E-06    0.94833E-02   -0.36099E+01
     84    0.22341E-06    0.70840E-06    0.10475E-01   -0.34510E+01
     85    0.25548E-06    0.85896E-06    0.12873E-01   -0.16474E+01
     86    0.29773E-06    0.68221E-06    0.10855E-01   -0.11196E+01
     87    0.32734E-06    0.68185E-06    0.10965E-01   -0.16687E+01
     88    0.33011E-06    0.57500E-06    0.95661E-02   -0.55093E+01
     89    0.17202E-06    0.62031E-06    0.99269E-02   -0.75977E+01
     90    0.12734E-06    0.60066E-06    0.97651E-02   -0.77608E+01
     91    0.30199E-06    0.57921E-06    0.92620E-02   -0.66900E+01
     92    0.22903E-06    0.67816E-06    0.10188E-01   -0.45253E+01
     93    0.28741E-06    0.66287E-06    0.95889E-02   -0.30505E+01
     94    0.30740E-06    0.85418E-06    0.11875E-01   -0.28659E+01
     95    0.27823E-06    0.96801E-06    0.13410E-01   -0.27953E+01
     96    0.33977E-06    0.94435E-06    0.13617E-01   -0.22734E+01
     97    0.22293E-06    0.90039E-06    0.12670E-01   -0.14474E+01
     98    0.34478E-06    0.81862E-06    0.10975E-01   -0.96429E+00
     99    0.16060E-06    0.91241E-06    0.11496E-01   -0.97543E+00
    100    0.16077E-06    0.71916E-06    0.89574E-02   -0.10454E+01
    101    0.25851E-06    0.70212E-06    0.86899E-02   -0.11372E+01
    102    0.24616E-06    0.73666E-06    0.93493E-02   -0.12335E+01
    103    0.31790E-06    0.68852E-06    0.85262E-02   -0.14214E+01
    104    0.17852E-06    0.67925E-06    0.80962E-02   -0.16678E+01
    105    0.26830E-06    0.57976E-06    0.68278E-02   -0.21100E+01
    106    0.10081E-06    0.89809E-06    0.11282E-01   -0.10970E+02
    107    0.22956E-06    0.80487E-06    0.12048E-01   -0.27571E+02
    108    0.18265E-06    0.73916E-06    0.11763E-01   -0.36189E+02
    109    0.34228E-06    0.92739E-06    0.14726E-01   -0.45702E+02
    110    0.27994E-06    0.10266E-05    0.15415E-01   -0.52626E+02
    111    0.38564E-06    0.12874E-05    0.20046E-01   -0.48887E+02
    112    0.20246E-06    0.12690E-05    0.15831E-01   -0.37150E+02
    113    0.30968E-06    0.39651E-05    0.54554E-01   -0.21074E+02
    114    0.14948E-06    0.31536E-05    0.54629E-01   -0.14978E+02
    115    0.29611E-06    0.17528E-05    0.33075E-01   -0.12077E+02
    116    0.23347E-06    0.12860E-05    0.24144E-01   -0.99162E+01
    117    0.44036E-06    0.87149E-06    0.16630E-01   -0.11020E+02
    118    0.18467E-06    0.89375E-06    0.16975E-01   -0.12917E+02
    119    0.30507E-06    0.11422E-05    0.20701E-01   -0.14065E+02
    120    0.20281E-06    0.11874E-05    0.20664E-01   -0.15021E+02
    121    0.37373E-06    0.13732E-05    0.22808E-01   -0.16881E+02
    122    0.28829E-06    0.16657E-05    0.27611E-01   -0.16744E+02
    123    0.20672E-06    0.19907E-05    0.34173E-01   -0.15902E+02
    124    0.25996E-06    0.19896E-05    0.33625E-01   -0.14821E+02
    125    0.18849E-06    0.21539E-05    0.35582E-01   -0.11936E+02
    126    0.43913E-06    0.21678E-05    0.34162E-01   -0.95365E+01
    127    0.35060E-06    0.24014E-05    0.36720E-01   -0.88130E+01
    128    0.29400E-06    0.32410E-05    0.51040E-01   -0.94113E+01
    129    0.29725E-06    0.30327E-05    0.48342E-01   -0.97846E+01
    130    0.20013E-06    0.28360E-05    0.44195E-01   -0.94436E+01
    131    0.52448E-06    0.28541E-05    0.41847E-01   -0.82547E+01
    132    0.35479E-06    0.28667E-05    0.39844E-01   -0.76065E+01
    133    0.45215E-06    0.30061E-05    0.40886E-01   -0.56629E+01
    134    0.37496E-06    0.34879E-05    0.46173E-01   -0.17809E+01
    135    0.45376E-06    0.35134E-05    0.44114E-01   -0.17448E+01
    136    0.42289E-06    0.38388E-05    0.45053E-01   -0.17740E+01
    137    0.25324E-06    0.40664E-05    0.44802E-01   -0.19330E+01
    138    0.38919E-06    0.31349E-05    0.33531E-01   -0.21320E+01
    139    0.28702E-06    0.28585E-05    0.28826E-01   -0.24479E+01
    140    0.14540E-06    0.26305E-05    0.24787E-01   -0.27260E+01
    141    0.28148E-06    0.30596E-05    0.28927E-01   -0.30238E+01
    142    0.32211E-06    0.33475E-05    0.32043E-01   -0.32650E+01
    143    0.35541E-06    0.34634E-05    0.32072E-01   -0.20843E+02
    144    0.48816E-06    0.42836E-05    0.44959E-01   -0.41207E+02
    145    0.46417E-06    0.49752E-05    0.63051E-01   -0.31445E+02
    146    0.48777E-06    0.31982E-05    0.41017E-01   -0.31336E+02
    147    0.46364E-06    0.35272E-05    0.46295E-01   -0.41589E+02
    148    0.39825E-06    0.37504E-05    0.48839E-01   -0.47080E+02
    149    0.65196E-06    0.41059E-05    0.51116E-01   -0.61083E+02
    150    0.45640E-06    0.65357E-05    0.86122E-01   -0.80206E+02
    151    0.45049E-06    0.56992E-05    0.80887E-01   -0.69307E+02
    152    0.32970E-06    0.52002E-05    0.74907E-01   -0.45357E+02
    153    0.42128E-06    0.47602E-05    0.69517E-01   -0.30790E+02
    154    0.43961E-06    0.37099E-05    0.55312E-01   -0.22358E+02
    155    0.48274E-06    0.32002E-05    0.50313E-01   -0.17559E+02
    156    0.52085E-06    0.37924E-05    0.64498E-01   -0.15418E+02
    157    0.42106E-06    0.29369E-05    0.51166E-01   -0.13880E+02
    158    0.32403E-06    0.53421E-05    0.10485E+00   -0.12765E+02
    159    0.40115E-06    0.35473E-05    0.68435E-01   -0.11868E+02
    160    0.48675E-06    0.27331E-05    0.51189E-01   -0.10772E+02
    161    0.36361E-06    0.38184E-05    0.73603E-01   -0.10136E+02
    162    0.39914E-06    0.42511E-05    0.80594E-01   -0.10696E+02
    163    0.63396E-06    0.40848E-05    0.74929E-01   -0.11104E+02
    164    0.20975E-06    0.60809E-05    0.11265E+00   -0.10439E+02
    165    0.56977E-06    0.53207E-05    0.96936E-01   -0.10222E+02
    166    0.53969E-06    0.41241E-05    0.64976E-01   -0.92016E+01
    167    0.47738E-06    0.49783E-05    0.74074E-01   -0.69927E+01
    168    0.66636E-06    0.46925E-05    0.61810E-01   -0.36186E+01
    169    0.57634E-06    0.69206E-05    0.96033E-01   -0.14179E+01
    170    0.55831E-06    0.50597E-05    0.60311E-01   -0.12894E+01
    171    0.37732E-06    0.54579E-05    0.63962E-01   -0.12696E+01
    172    0.60459E-06    0.54557E-05    0.63534E-01   -0.12346E+01
    173    0.41370E-06    0.41538E-05    0.42501E-01   -0.12175E+01
    174    0.41037E-06    0.44195E-05    0.43971E-01   -0.12365E+01
    175    0.40402E-06    0.44585E-05    0.42985E-01   -0.12643E+01
    176    0.57085E-06    0.39724E-05    0.37448E-01   -0.13454E+01
    177    0.36105E-06    0.36271E-05    0.31825E-01   -0.14366E+01
    178    0.42819E-06    0.34163E-05    0.27906E-01   -0.15876E+01
    179    0.28327E-06    0.30980E-05    0.24137E-01   -0.17447E+01
    180    0.45619E-06    0.30301E-05    0.23774E-01   -0.20145E+01
    181    0.30972E-06    0.29342E-05    0.22456E-01   -0.22771E+01
    182    0.54717E-06    0.27490E-05    0.21185E-01   -0.28710E+01
    183    0.44573E-06    0.27216E-05    0.20935E-01   -0.14542E+02
    184    0.50642E-06    0.29850E-05    0.25635E-01   -0.15661E+03
    185    0.45261E-06    0.34435E-05    0.33244E-01   -0.17929E+03
    186    0.58110E-06    0.39300E-05    0.41495E-01   -0.11327E+03
    187    0.48271E-06    0.63495E-05    0.87599E-01   -0.72280E+02
    188    0.47950E-06    0.49919E-05    0.77070E-01   -0.50401E+02
    189    0.33709E-06    0.26042E-05    0.44627E-01   -0.49476E+02
    190    0.54308E-06    0.22004E-05    0.35932E-01   -0.50303E+02
    191    0.50959E-06    0.29006E-05    0.47330E-01   -0.44361E+02
    192    0.47905E-06    0.30936E-05    0.48399E-01   -0.30669E+02
    193    0.56571E-06    0.36917E-05    0.60710E-01   -0.24125E+02
    194    0.69745E-06    0.38438E-05    0.66895E-01   -0.20975E+02
    195    0.50748E-06    0.29694E-05    0.52448E-01   -0.16469E+02
    196    0.53476E-06    0.27755E-05    0.49684E-01   -0.16151E+02
    197    0.42933E-06    0.44590E-05    0.86701E-01   -0.23993E+02
    198    0.54619E-06    0.37459E-05    0.71043E-01   -0.27206E+02
    199    0.48457E-06    0.41145E-05    0.73932E-01   -0.28399E+02
    200    0.27780E-06    0.46554E-05    0.81270E-01   -0.26768E+02
    201    0.47351E-06    0.60164E-05    0.10673E+00   -0.23251E+02
    202    0.52493E-06    0.46203E-05    0.84126E-01   -0.23170E+02
    203    0.32085E-06    0.40829E-05    0.68620E-01   -0.22375E+02
    204    0.54133E-06    0.41744E-05    0.67446E-01   -0.15255E+02
    205    0.52684E-06    0.33430E-05    0.50680E-01   -0.12140E+02
    206    0.39690E-06    0.29974E-05    0.42035E-01   -0.81158E+01
    207    0.58704E-06    0.28903E-05    0.40871E-01   -0.33012E+01
    208    0.44855E-06    0.51224E-05    0.82438E-01   -0.21051E+01
    209    0.39528E-06    0.44089E-05    0.75532E-01   -0.22203E+01
    210    0.28185E-06    0.38024E-05    0.63652E-01   -0.24021E+01
    211    0.38967E-06    0.36545E-05    0.56186E-01   -0.66345E+01
    212    0.54849E-06    0.35584E-05    0.58627E-01   -0.83902E+02
    213    0.46752E-06    0.31434E-05    0.50643E-01   -0.91232E+02
    214    0.50158E-06    0.42021E-05    0.65475E-01   -0.74477E+02
    215    0.26077E-06    0.43814E-05    0.72151E-01   -0.49013E+02
    216    0.44670E-06    0.42935E-05    0.68906E-01   -0.32186E+02
    217    0.48937E-06    0.49560E-05    0.84005E-01   -0.23705E+02
    218    0.38935E-06    0.40915E-05    0.74224E-01   -0.18834E+02
    219    0.46141E-06    0.27350E-05    0.48451E-01   -0.27168E+02
    220    0.45998E-06    0.25801E-05    0.46179E-01   -0.29001E+02
    221    0.39431E-06    0.26095E-05    0.50692E-01   -0.26377E+02
    222    0.32131E-06    0.16164E-05    0.30461E-01   -0.24180E+02
    223    0.39879E-06    0.20684E-05    0.37317E-01   -0.21005E+02
    224    0.39766E-06    0.21288E-05    0.39735E-01   -0.19191E+02
    225    0.29659E-06    0.21995E-05    0.40703E-01   -0.18372E+02
    226    0.50474E-06    0.25260E-05    0.46933E-01   -0.18966E+02
    227    0.29820E-06    0.42910E-05    0.85883E-01   -0.17013E+02
    228    0.38952E-06    0.31921E-05    0.64041E-01   -0.16653E+02
    229    0.49895E-06    0.40865E-05    0.81262E-01   -0.17316E+02
    230    0.40353E-06    0.49343E-05    0.99353E-01   -0.18059E+02
    231    0.33900E-06    0.46041E-05    0.99092E-01   -0.18514E+02
    232    0.57919E-06    0.37718E-05    0.75884E-01   -0.18968E+02
    233    0.16953E-06    0.39288E-05    0.77988E-01   -0.19996E+02
    234    0.33349E-06    0.36357E-05    0.68418E-01   -0.22512E+02
    235    0.30411E-06    0.40238E-05    0.73524E-01   -0.24497E+02
    236    0.47105E-06    0.52213E-05    0.85523E-01   -0.21873E+02
    237    0.35679E-06    0.53929E-05    0.95921E-01   -0.18862E+02
    238    0.29786E-06    0.34624E-05    0.59616E-01   -0.18976E+02
    239    0.31258E-06    0.10408E-04    0.21340E+00   -0.19436E+02
    240    0.31458E-06    0.68030E-05    0.14142E+00   -0.18427E+02
    241    0.52069E-06    0.44222E-05    0.75106E-01   -0.17125E+02
    242    0.27335E-06    0.97197E-05    0.18840E+00   -0.15231E+02
    243    0.24287E-06    0.76256E-05    0.14359E+00   -0.12336E+02
    244    0.28924E-06    0.69019E-05    0.12061E+00   -0.13775E+02
    245    0.37602E-06    0.71902E-05    0.12846E+00   -0.11449E+02
    246    0.26020E-06    0.63401E-05    0.10477E+00   -0.34656E+01
    247    0.39796E-06    0.55006E-05    0.83768E-01   -0.22932E+01
    248    0.28966E-06    0.47753E-05    0.66154E-01   -0.24981E+01
    249    0.31960E-06    0.50828E-05    0.63297E-01   -0.27983E+01
    250    0.42897E-06    0.74414E-05    0.10628E+00   -0.58178E+02
    251    0.17705E-06    0.69250E-05    0.10985E+00   -0.15254E+03
    252    0.30235E-06    0.62218E-05    0.97434E-01   -0.18718E+03
    253    0.31685E-06    0.46828E-05    0.69484E-01   -0.18000E+03
    254    0.31697E-06    0.11808E-04    0.23843E+00   -0.14963E+03
    255    0.30846E-06    0.88505E-05    0.17022E+00   -0.12231E+03
    256    0.43083E-06    0.51135E-05    0.77353E-01   -0.73982E+02
    257    0.22360E-06    0.95183E-05    0.16194E+00   -0.42913E+02
    258    0.43631E-06    0.39694E-05    0.64832E-01   -0.24189E+02
    259    0.45461E-06    0.91438E-05    0.17921E+00   -0.18849E+02
    260    0.31634E-06    0.35655E-05    0.66659E-01   -0.19963E+02
    261    0.31699E-06    0.39356E-05    0.70071E-01   -0.19902E+02
    262    0.32358E-06    0.74755E-05    0.15863E+00   -0.21878E+02
    263    0.32675E-06    0.52062E-05    0.10054E+00   -0.26508E+02
    264    0.30411E-06    0.35425E-05    0.56841E-01   -0.29850E+02
    265    0.39073E-06    0.68888E-05    0.12930E+00   -0.34402E+02
    266    0.34351E-06    0.61559E-05    0.11466E+00   -0.34586E+02
    267    0.33633E-06    0.45706E-05    0.76785E-01   -0.36771E+02
    268    0.31325E-06    0.56855E-05    0.10575E+00   -0.59716E+02
    269    0.40209E-06    0.48777E-05    0.85565E-01   -0.10126E+03
    270    0.33898E-06    0.47203E-05    0.72780E-01   -0.11274E+03
    271    0.40666E-06    0.71961E-05    0.11556E+00   -0.11272E+03
    272    0.34888E-06    0.51440E-05    0.90518E-01   -0.10244E+03
    273    0.43046E-06    0.42127E-05    0.69998E-01   -0.80893E+02
    274    0.31658E-06    0.38434E-05    0.58850E-01   -0.51642E+02
    275    0.32706E-06    0.47053E-05    0.59900E-01   -0.24018E+02
    276    0.23182E-06    0.76288E-05    0.90144E-01   -0.12128E+02
    277    0.29662E-06    0.88572E-05    0.10381E+00   -0.61232E+01
    278    0.23790E-06    0.57744E-05    0.64260E-01   -0.22264E+01
    279    0.22049E-06    0.60302E-05    0.68600E-01   -0.18979E+01
    280    0.25483E-06    0.49602E-05    0.55666E-01   -0.16935E+01
    281    0.34877E-06    0.42423E-05    0.47321E-01   -0.16340E+01
    282    0.43584E-06    0.36805E-05    0.41474E-01   -0.16368E+01
    283    0.18984E-06    0.31608E-05    0.33039E-01   -0.18806E+01
    284    0.34147E-06    0.27234E-05    0.28580E-01   -0.88128E+01
    285    0.41091E-06    0.27109E-05    0.30225E-01   -0.36214E+02
    286    0.26420E-06    0.26519E-05    0.31104E-01   -0.30684E+02
    287    0.31518E-06    0.33294E-05    0.43662E-01   -0.27047E+02
    288    0.42999E-06    0.34288E-05    0.52083E-01   -0.42502E+02
    289    0.16137E-06    0.32074E-05    0.52076E-01   -0.38556E+02
    290    0.37088E-06    0.18503E-05    0.31159E-01   -0.32407E+02
    291    0.34878E-06    0.12337E-05    0.20812E-01   -0.27305E+02
    292    0.30940E-06    0.16050E-05    0.26702E-01   -0.23957E+02
    293    0.31140E-06    0.20274E-05    0.37231E-01   -0.19065E+02
    294    0.27103E-06    0.14410E-05    0.27195E-01   -0.15276E+02
    295    0.33044E-06    0.20831E-05    0.36225E-01   -0.12767E+02
    296    0.34830E-06    0.17267E-05    0.32235E-01   -0.11994E+02
    297    0.38083E-06    0.21724E-05    0.42555E-01   -0.11197E+02
    298    0.35608E-06    0.15438E-05    0.32385E-01   -0.95548E+01
    299    0.43390E-06    0.17572E-05    0.35415E-01   -0.77616E+01
    300    0.21414E-06    0.17545E-05    0.34011E-01   -0.75913E+01
    301    0.42384E-06    0.18767E-05    0.35780E-01   -0.73867E+01
    302    0.30929E-06    0.21728E-05    0.41443E-01   -0.61779E+01
    303    0.44782E-06    0.23963E-05    0.47471E-01   -0.57503E+01
    304    0.27925E-06    0.21169E-05    0.40709E-01   -0.99685E+01
    305    0.16605E-06    0.19834E-05    0.36127E-01   -0.11100E+02
    306    0.37956E-06    0.25291E-05    0.46033E-01   -0.12261E+02
    307    0.32432E-06    0.25175E-05    0.46970E-01   -0.12875E+02
    308    0.32503E-06    0.23916E-05    0.42368E-01   -0.12660E+02
    309    0.47414E-06    0.25128E-05    0.43720E-01   -0.11571E+02
    310    0.32294E-06    0.27901E-05    0.46699E-01   -0.10405E+02
    311    0.47494E-06    0.25715E-05    0.44078E-01   -0.95987E+01
    312    0.27470E-06    0.44999E-05    0.79651E-01   -0.70917E+01
    313    0.46398E-06    0.50361E-05    0.82771E-01   -0.18874E+01
    314    0.36409E-06    0.33055E-05    0.49781E-01   -0.14727E+01
    315    0.32581E-06    0.33423E-05    0.45820E-01   -0.12735E+01
    316    0.16723E-06    0.25824E-05    0.31871E-01   -0.11083E+01
    317    0.26013E-06    0.27323E-05    0.31266E-01   -0.10076E+01
    318    0.30510E-06    0.24213E-05    0.26668E-01   -0.94361E+00
    319    0.35040E-06    0.23989E-05    0.25437E-01   -0.89404E+00
    320    0.32392E-06    0.24013E-05    0.24299E-01   -0.86210E+00
    321    0.40097E-06    0.31676E-05    0.34259E-01   -0.86387E+00
    322    0.35599E-06    0.41061E-05    0.46791E-01   -0.90714E+00
    323    0.52323E-06    0.29782E-05    0.30829E-01   -0.94357E+00
    324    0.34661E-06    0.31394E-05    0.31642E-01   -0.99800E+00
    325    0.44481E-06    0.38338E-05    0.38592E-01   -0.10657E+01
    326    0.41728E-06    0.34338E-05    0.32225E-01   -0.11542E+01
    327    0.40102E-06    0.32000E-05    0.29093E-01   -0.12597E+01
    328    0.51635E-06    0.30869E-05    0.27917E-01   -0.13953E+01
    329    0.30656E-06    0.29515E-05    0.25106E-01   -0.15766E+01
    330    0.23975E-06    0.27110E-05    0.22096E-01   -0.17904E+01
    331    0.28464E-06    0.25989E-05    0.21296E-01   -0.20058E+01
    332    0.37048E-06    0.25813E-05    0.21056E-01   -0.23598E+01
    333    0.29754E-06    0.26700E-05    0.22033E-01   -0.28121E+01
    334    0.31103E-06    0.24868E-05    0.20459E-01   -0.46015E+01
    335    0.26243E-06    0.27216E-05    0.23198E-01   -0.96446E+02
    336    0.25625E-06    0.34522E-05    0.35171E-01   -0.21855E+03
    337    0.18885E-06    0.40285E-05    0.46401E-01   -0.25485E+03
    338    0.24984E-06    0.64664E-05    0.85391E-01   -0.22014E+03
    339    0.13853E-06    0.91934E-05    0.14986E+00   -0.13663E+03
    340    0.14746E-06    0.72803E-05    0.12064E+00   -0.86902E+02
    341    0.21852E-06    0.43831E-05    0.74565E-01   -0.83633E+02
    342    0.20838E-06    0.46674E-05    0.86950E-01   -0.93813E+02
    343    0.23102E-06    0.39239E-05    0.72680E-01   -0.83465E+02
    344    0.32587E-06    0.27311E-05    0.49090E-01   -0.67524E+02
    345    0.21560E-06    0.33003E-05    0.55732E-01   -0.54309E+02
    346    0.17704E-06    0.45327E-05    0.77322E-01   -0.44418E+02
    347    0.28604E-06    0.38023E-05    0.66884E-01   -0.38506E+02
    348    0.26330E-06    0.53072E-05    0.91662E-01   -0.35087E+02
    349    0.24399E-06    0.36593E-05    0.64244E-01   -0.28512E+02
    350    0.25290E-06    0.39416E-05    0.70479E-01   -0.20463E+02
    351    0.76293E-07    0.40464E-05    0.70130E-01   -0.15801E+02
    352    0.17389E-06    0.33848E-05    0.59440E-01   -0.12983E+02
    353    0.18151E-06    0.24318E-05    0.39061E-01   -0.57918E+01
    354    0.30749E-06    0.24819E-05    0.37552E-01   -0.41611E+01
    355    0.18288E-06    0.28522E-05    0.44562E-01   -0.70139E+02
    356    0.18863E-06    0.38261E-05    0.63053E-01   -0.88569E+02
    357    0.15434E-06    0.65215E-05    0.11624E+00   -0.81687E+02
    358    0.19695E-06    0.40647E-05    0.72916E-01   -0.72508E+02
    359    0.22199E-06    0.49073E-05    0.79853E-01   -0.59953E+02
    360    0.14704E-06    0.67029E-05    0.11339E+00   -0.43243E+02
    361    0.19268E-06    0.45182E-05    0.76993E-01   -0.49720E+02
    362    0.35136E-06    0.46763E-05    0.76684E-01   -0.16491E+03
    363    0.22926E-06    0.61302E-05    0.11032E+00   -0.21441E+03
    364    0.19408E-06    0.61804E-05    0.10935E+00   -0.17337E+03
    365    0.18530E-06    0.39985E-05    0.59670E-01   -0.84865E+02
    366    0.25474E-06    0.54692E-05    0.74318E-01   -0.22994E+02
    367    0.16268E-06    0.52804E-05    0.72544E-01   -0.28878E+02
    368    0.24263E-06    0.49211E-05    0.66736E-01   -0.29606E+02
    369    0.15850E-06    0.51660E-05    0.61562E-01   -0.15154E+02
    370    0.19695E-06    0.59465E-05    0.72182E-01   -0.14805E+02
    371    0.25390E-06    0.51832E-05    0.59634E-01   -0.95857E+01
    372    0.23252E-06    0.55751E-05    0.63334E-01   -0.32152E+01
    373    0.30508E-06    0.52055E-05    0.58230E-01   -0.26910E+01
    374    0.22789E-06    0.41010E-05    0.44071E-01   -0.23769E+01
    375    0.17102E-06    0.35684E-05    0.34945E-01   -0.19492E+01
    376    0.32312E-06    0.51754E-05    0.54072E-01   -0.15815E+01
    377    0.22424E-06    0.54034E-05    0.53757E-01   -0.14006E+01
    378    0.21541E-06    0.55908E-05    0.53006E-01   -0.13487E+01
    379    0.24576E-06    0.59545E-05    0.54031E-01   -0.13609E+01
    380    0.15277E-06    0.45852E-05    0.39603E-01   -0.13819E+01
    381    0.27728E-06    0.76098E-05    0.70782E-01   -0.14623E+01
    382    0.24969E-06    0.87391E-05    0.81698E-01   -0.15786E+01
    383    0.17588E-06    0.73434E-05    0.67401E-01   -0.17453E+01
    384    0.34553E-06    0.60734E-05    0.52269E-01   -0.19274E+01
    385    0.15609E-06    0.68625E-05    0.62006E-01   -0.23041E+01
    386    0.19498E-06    0.94488E-05    0.10117E+00   -0.10274E+02
    387    0.20027E-06    0.82742E-05    0.89154E-01   -0.86200E+02
    388    0.18509E-06    0.78553E-05    0.86054E-01   -0.14028E+03
